,id,customer_id,country_id,tbl_loan_id,lender_id,loan_type,loan_risk,total_amount,total_amount_to_repay,interest_rate,disbursement_date,due_date,duration,amount_funded_by_lender,lender_portion_funded,lender_portion_to_be_repaid,new_versus_repeat,target,interest_rate_bin,interest_rate_bin_encoded,daily_loan_cost,cost_category,cost_category_encoded,to_repay_log,disbursement_month,disbursement_quarter,due_month,due_quarter,interaction1
102,ID_271471280887267278,271471,Kenya,280887,267278,Type_1,Low Risk,3925.0,3974.0,65.09554140127388,2022-10-13,2022-10-20,7,1177.5,0.3,1192.0,Repeat Loan,0,Exorbitant,1,7.0,Moderate,2,8.287780027088433,10,4,10,4,4_7
103,ID_241273257067267278,241273,Kenya,257067,267278,Type_1,Low Risk,15371.0,15716.0,117.03393217283009,2022-09-12,2022-09-19,7,4611.3,0.3,4715.0,Repeat Loan,0,Exorbitant,1,49.285714285714285,High,3,9.662498208076329,9,3,9,3,3_7
104,ID_254897243595267278,254897,Kenya,243595,267278,Type_1,Low Risk,6299.0,6389.0,74.50162157258522,2022-08-24,2022-08-31,7,0.0,0.0,0.0,Repeat Loan,0,Exorbitant,1,12.857142857142858,Moderate,2,8.762489547371581,8,3,8,3,3_7
105,ID_257748129373245684,257748,Kenya,129373,245684,Type_14,High Risk,10000.0,11111.0,135.17166666666668,2022-03-21,2022-04-20,30,10000.0,1.0,11111.0,New Loan,1,Exorbitant,1,37.03333333333333,High,3,9.31578088443418,3,1,4,1,1_30
106,ID_262028245358267278,262028,Kenya,245358,267278,Type_1,Low Risk,6249.0,6249.0,0.0,2022-08-27,2022-09-03,7,1874.7,0.3,1875.0,Repeat Loan,0,Normal,0,0.0,Zero,0,8.740336742730447,8,3,9,3,3_7
107,ID_267887275688251804,267887,Kenya,275688,251804,Type_6,High Risk,3690.0,6063.0,3353.252032520325,2022-10-06,2022-10-13,7,738.0,0.2,1213.0,Repeat Loan,1,Exorbitant,1,339.0,High,3,8.710124927322207,10,4,10,4,4_7
108,ID_249422227175267278,249422,Kenya,227175,267278,Type_1,Low Risk,12653.0,12953.0,123.62963046595385,2022-07-29,2022-08-05,7,3795.9,0.3,3886.0,Repeat Loan,0,Exorbitant,1,42.857142857142854,High,3,9.469159899742863,7,3,8,3,3_7
109,ID_269558294145267278,269558,Kenya,294145,267278,Type_1,Low Risk,4395.0,4553.0,187.45327482528847,2022-11-05,2022-11-12,7,1318.5,0.3,1366.0,Repeat Loan,0,Exorbitant,1,22.571428571428573,Moderate,2,8.423761246623686,11,4,11,4,4_7
110,ID_269648275368267278,269648,Kenya,275368,267278,Type_1,Low Risk,38589.0,38821.0,31.348681896765545,2022-10-05,2022-10-12,7,1.9,4.92368291482028e-05,2.0,Repeat Loan,0,Exorbitant,1,33.142857142857146,High,3,10.566742375231037,10,4,10,4,4_7
111,ID_260948215685267278,260948,Kenya,215685,267278,Type_1,Low Risk,7050.0,7050.0,0.0,2022-07-14,2022-07-21,7,2115.0,0.3,2115.0,Repeat Loan,0,Normal,0,0.0,Zero,0,8.860924729719041,7,3,7,3,3_7
112,ID_254661290368267278,254661,Kenya,290368,267278,Type_1,Low Risk,2034.0,2034.0,0.0,2022-10-29,2022-11-05,7,610.2,0.3,610.0,Repeat Loan,0,Normal,0,0.0,Zero,0,7.618251097876695,10,4,11,4,4_7
113,ID_245790230333267278,245790,Kenya,230333,267278,Type_1,Low Risk,2085.0,2088.0,7.50256937307297,2022-08-02,2022-08-09,7,625.5,0.3,626.0,Repeat Loan,0,Normal,0,0.42857142857142855,Small,1,7.644440761556566,8,3,8,3,3_7
114,ID_245217234304267278,245217,Kenya,234304,267278,Type_1,Low Risk,9299.0,9414.0,64.48466040895335,2022-08-10,2022-08-17,7,2789.7,0.3,2824.0,Repeat Loan,0,Exorbitant,1,16.428571428571427,Moderate,2,9.150059441091253,8,3,8,3,3_7
115,ID_263376257739267278,263376,Kenya,257739,267278,Type_1,Low Risk,10705.0,10705.0,0.0,2022-09-12,2022-09-19,7,3211.5,0.3,3212.0,Repeat Loan,0,Normal,0,0.0,Zero,0,9.278559610953327,9,3,9,3,3_7
116,ID_252708234157267278,252708,Kenya,234157,267278,Type_1,Low Risk,1370.0,1410.0,152.24191866527633,2022-08-10,2022-08-17,7,411.0,0.3,424.0,Repeat Loan,0,Exorbitant,1,5.714285714285714,Moderate,2,7.252053951852814,8,3,8,3,3_7
117,ID_241458234501267278,241458,Kenya,234501,267278,Type_1,Low Risk,5669.0,5844.0,160.9631328276592,2022-08-10,2022-08-17,7,1700.7,0.3,1753.0,Repeat Loan,0,Exorbitant,1,25.0,High,3,8.67334187390617,8,3,8,3,3_7
118,ID_245797246924267278,245797,Kenya,246924,267278,Type_1,Low Risk,11360.0,11555.0,89.5057847082495,2022-08-29,2022-09-05,7,0.0,0.0,0.0,Repeat Loan,0,Exorbitant,1,27.857142857142858,High,3,9.354960061586127,8,3,9,3,3_7
119,ID_251616144280251804,251616,Kenya,144280,251804,Type_5,High Risk,17000.0,17950.0,145.69327731092437,2022-04-15,2022-04-29,14,400.0,0.0235294117647058,422.0,Repeat Loan,0,Exorbitant,1,67.85714285714286,High,3,9.79540110267107,4,2,4,2,2_14
120,ID_239352219880267278,239352,Kenya,219880,267278,Type_1,Low Risk,7910.0,8093.0,120.63391728372765,2022-07-19,2022-07-26,7,2373.0,0.3,2428.0,Repeat Loan,0,Exorbitant,1,26.142857142857142,High,3,8.998878325435811,7,3,7,3,3_7
121,ID_254031281745267278,254031,Kenya,281745,267278,Type_1,Low Risk,2419.0,2419.0,0.0,2022-10-14,2022-10-21,7,725.7,0.3,726.0,Repeat Loan,0,Normal,0,0.0,Zero,0,7.791522819150732,10,4,10,4,4_7
122,ID_247289222110267278,247289,Kenya,222110,267278,Type_1,Low Risk,28007.0,28727.0,134.0481206229055,2022-07-22,2022-07-29,7,8402.1,0.3,8618.0,Repeat Loan,0,Exorbitant,1,102.85714285714286,High,3,10.265627535905919,7,3,7,3,3_7
123,ID_254221291750267278,254221,Kenya,291750,267278,Type_1,Low Risk,6248.0,6287.0,32.54755807572709,2022-11-01,2022-11-08,7,1874.4,0.3,1886.0,Repeat Loan,0,Exorbitant,1,5.571428571428571,Moderate,2,8.746398334109042,11,4,11,4,4_7
124,ID_264763247986267278,264763,Kenya,247986,267278,Type_1,Low Risk,3354.0,3475.0,188.11227532157767,2022-08-30,2022-09-06,7,1006.2,0.3,1043.0,Repeat Loan,0,Exorbitant,1,17.285714285714285,Moderate,2,8.153637486385282,8,3,9,3,3_7
125,ID_248569256762267278,248569,Kenya,256762,267278,Type_1,Low Risk,2260.0,2260.0,0.0,2022-09-10,2022-09-17,7,678.0,0.3,678.0,Repeat Loan,0,Normal,0,0.0,Zero,0,7.72356247227797,9,3,9,3,3_7
126,ID_249405256706267278,249405,Kenya,256706,267278,Type_1,Low Risk,930.0,930.0,0.0,2022-09-10,2022-09-17,7,21.23,0.0228279569892473,21.0,Repeat Loan,0,Normal,0,0.0,Zero,0,6.836259277277067,9,3,9,3,3_7
127,ID_252492233531267278,252492,Kenya,233531,267278,Type_1,Low Risk,4949.0,4949.0,0.0,2022-08-08,2022-08-15,7,1484.7,0.3,1485.0,Repeat Loan,0,Normal,0,0.0,Zero,0,8.507142855562735,8,3,8,3,3_7
128,ID_254661293587267278,254661,Kenya,293587,267278,Type_1,Low Risk,2900.0,2900.0,0.0,2022-11-04,2022-11-11,7,404.75,0.139568965517241,405.0,Repeat Loan,0,Normal,0,0.0,Zero,0,7.972810784121404,11,4,11,4,4_7
129,ID_242364279898267278,242364,Kenya,279898,267278,Type_1,Low Risk,15768.0,16055.0,94.90740740740739,2022-10-12,2022-10-19,7,4730.4,0.3,4817.0,Repeat Loan,0,Exorbitant,1,41.0,High,3,9.683837890476173,10,4,10,4,4_7
130,ID_256483220477267278,256483,Kenya,220477,267278,Type_1,Low Risk,5744.0,5868.0,112.56466374850775,2022-07-20,2022-07-27,7,1723.2,0.3,1760.0,Repeat Loan,0,Exorbitant,1,17.714285714285715,Moderate,2,8.677439540558334,7,3,7,3,3_7
131,ID_264528236228267278,264528,Kenya,236228,267278,Type_1,Low Risk,679.0,696.0,130.54912686724174,2022-08-13,2022-08-20,7,203.7,0.3,209.0,Repeat Loan,0,Exorbitant,1,2.4285714285714284,Small,1,6.546785410760524,8,3,8,3,3_7
132,ID_244831254106267278,244831,Kenya,254106,267278,Type_1,Low Risk,2399.0,2462.0,136.93205502292622,2022-09-07,2022-09-14,7,719.7,0.3,739.0,Repeat Loan,0,Exorbitant,1,9.0,Moderate,2,7.809135398120538,9,3,9,3,3_7
133,ID_254783277605267278,254783,Kenya,277605,267278,Type_1,Low Risk,5668.0,5702.0,31.278354672850085,2022-10-08,2022-10-15,7,0.0,0.0,0.0,Repeat Loan,0,Exorbitant,1,4.857142857142857,Moderate,2,8.648747631156539,10,4,10,4,4_7
134,ID_264359246067267278,264359,Kenya,246067,267278,Type_1,Low Risk,14337.0,14337.0,0.0,2022-08-27,2022-09-03,7,177.41,0.0123742763479109,177.0,Repeat Loan,0,Normal,0,0.0,Zero,0,9.570668634412817,8,3,9,3,3_7
135,ID_254272301792267278,254272,Kenya,301792,267278,Type_1,Low Risk,2398.0,2468.0,152.21017514595496,2022-11-19,2022-11-26,7,719.4,0.3,740.0,Repeat Loan,0,Exorbitant,1,10.0,Moderate,2,7.81156848934518,11,4,11,4,4_7
136,ID_267019286860267278,267019,Kenya,286860,267278,Type_1,Low Risk,8628.0,8628.0,0.0,2022-10-22,2022-10-29,7,664.8,0.0770514603616133,665.0,Repeat Loan,0,Normal,0,0.0,Zero,0,9.062883902508307,10,4,10,4,4_7
137,ID_269209224411267278,269209,Kenya,224411,267278,Type_1,Low Risk,4113.0,4142.0,36.764961272619914,2022-07-25,2022-08-01,7,1233.9,0.3,1251.0,New Loan,0,Exorbitant,1,4.142857142857143,Moderate,2,8.329175442077402,7,3,8,3,3_7
138,ID_239328287639267278,239328,Kenya,287639,267278,Type_1,Low Risk,12700.0,12853.0,62.81777277840269,2022-10-24,2022-10-31,7,3810.0,0.3,3856.0,Repeat Loan,0,Exorbitant,1,21.857142857142858,Moderate,2,9.461410325931231,10,4,10,4,4_7
139,ID_243590267448267278,243590,Kenya,267448,267278,Type_1,Low Risk,10494.0,10711.0,107.82351820087668,2022-09-26,2022-10-03,7,3148.2,0.3,3213.0,Repeat Loan,0,Exorbitant,1,31.0,High,3,9.279119887371008,9,3,10,3,3_7
140,ID_104623241086267278,104623,Kenya,241086,267278,Type_1,Low Risk,36207.0,36864.0,94.61666844217179,2022-08-20,2022-08-27,7,0.0,0.0,0.0,Repeat Loan,0,Exorbitant,1,93.85714285714286,High,3,10.515017870423751,8,3,8,3,3_7
141,ID_243160230570267278,243160,Kenya,230570,267278,Type_1,Low Risk,4478.0,4510.0,37.261532571939,2022-08-02,2022-08-09,7,1343.4,0.3,1353.0,Repeat Loan,0,Exorbitant,1,4.571428571428571,Moderate,2,8.414274137408396,8,3,8,3,3_7
142,ID_251137262610267278,251137,Kenya,262610,267278,Type_1,Low Risk,14101.0,14101.0,0.0,2022-09-19,2022-09-26,7,0.0,0.0,0.0,Repeat Loan,0,Normal,0,0.0,Zero,0,9.554071910278985,9,3,9,3,3_7
143,ID_249288279511267278,249288,Kenya,279511,267278,Type_1,Low Risk,21550.0,22162.0,148.08087504143188,2022-10-11,2022-10-18,7,0.0,0.0,0.0,Repeat Loan,0,Exorbitant,1,87.42857142857143,High,3,10.006179510759674,10,4,10,4,4_7
144,ID_308504369773267278,308504,Kenya,369773,267278,Type_7,High Risk,10000.0,10351.0,183.02142857142854,2024-08-27,2024-09-03,7,2000.0,0.2,2070.0,Repeat Loan,0,Exorbitant,1,50.142857142857146,High,3,9.244935016740682,8,3,9,3,3_7
145,ID_242235276499267278,242235,Kenya,276499,267278,Type_1,Low Risk,42190.0,42444.0,31.392002167067346,2022-10-07,2022-10-14,7,12657.0,0.3,12733.0,Repeat Loan,0,Exorbitant,1,36.285714285714285,High,3,10.655964399172069,10,4,10,4,4_7
146,ID_245552291819267278,245552,Kenya,291819,267278,Type_1,Low Risk,2189.0,2189.0,0.0,2022-11-01,2022-11-08,7,656.7,0.3,657.0,Repeat Loan,0,Normal,0,0.0,Zero,0,7.691656822810547,11,4,11,4,4_7
147,ID_267181222280267278,267181,Kenya,222280,267278,Type_1,Low Risk,25490.0,26265.0,158.5355601636496,2022-07-22,2022-07-29,7,7647.0,0.3,7880.0,Repeat Loan,0,Exorbitant,1,110.71428571428571,High,3,10.176030606145105,7,3,7,3,3_7
148,ID_259244251983267278,259244,Kenya,251983,267278,Type_1,Low Risk,4699.0,4699.0,0.0,2022-09-05,2022-09-12,7,1409.7,0.3,1410.0,Repeat Loan,0,Normal,0,0.0,Zero,0,8.45531778769815,9,3,9,3,3_7
149,ID_249110256309267278,249110,Kenya,256309,267278,Type_1,Low Risk,36032.0,36032.0,0.0,2022-09-10,2022-09-17,7,0.0,0.0,0.0,Repeat Loan,0,Normal,0,0.0,Zero,0,10.4921904642226,9,3,9,3,3_7
150,ID_251342219682267278,251342,Kenya,219682,267278,Type_1,Low Risk,20966.0,21092.0,31.336449489649908,2022-07-19,2022-07-26,7,6289.8,0.3,6328.0,Repeat Loan,0,Exorbitant,1,18.0,Moderate,2,9.956696510867271,7,3,7,3,3_7
151,ID_251897229619267278,251897,Kenya,229619,267278,Type_1,Low Risk,950.0,950.0,0.0,2022-08-01,2022-08-08,7,285.0,0.3,285.0,Repeat Loan,0,Normal,0,0.0,Zero,0,6.85751406254539,8,3,8,3,3_7
152,ID_257219248383267278,257219,Kenya,248383,267278,Type_1,Low Risk,38509.0,39444.0,126.60305754127977,2022-08-31,2022-09-07,7,11552.7,0.3,11833.0,Repeat Loan,0,Exorbitant,1,133.57142857142858,High,3,10.58266257552919,8,3,9,3,3_7
153,ID_250235226760267278,250235,Kenya,226760,267278,Type_1,Low Risk,10187.0,10187.0,0.0,2022-07-28,2022-08-04,7,3056.1,0.3,3056.0,Repeat Loan,0,Normal,0,0.0,Zero,0,9.228965836099349,7,3,8,3,3_7
154,ID_267252258904267278,267252,Kenya,258904,267278,Type_1,Low Risk,46450.0,47137.0,77.11979086575425,2022-09-14,2022-09-21,7,13935.0,0.3,14141.0,Repeat Loan,0,Exorbitant,1,98.14285714285714,High,3,10.760834748776333,9,3,9,3,3_7
155,ID_258838304876267278,258838,Kenya,304876,267278,Type_1,Low Risk,2933.0,2976.0,76.44537528615264,2022-11-26,2022-12-03,7,0.0,0.0,0.0,Repeat Loan,0,Exorbitant,1,6.142857142857143,Moderate,2,7.998671361015776,11,4,12,4,4_7
156,ID_262415237470267278,262415,Kenya,237470,267278,Type_1,Low Risk,3430.0,3430.0,0.0,2022-08-15,2022-08-22,7,0.0,0.0,0.0,Repeat Loan,0,Normal,0,0.0,Zero,0,8.14060704285845,8,3,8,3,3_7
157,ID_285679365519267277,285679,Kenya,365519,267277,Type_9,High Risk,57000.0,60420.0,73.0,2024-02-07,2024-03-08,30,17441.89,0.305998070175438,18488.0,Repeat Loan,0,Exorbitant,1,114.0,High,3,11.00909200561469,2,1,3,1,1_30
158,ID_255792294383267278,255792,Kenya,294383,267278,Type_1,Low Risk,16985.0,17114.0,39.602169981916816,2022-11-05,2022-11-12,7,1407.0,0.0828377980571092,1418.0,Repeat Loan,0,Exorbitant,1,18.428571428571427,Moderate,2,9.747710550964285,11,4,11,4,4_7
159,ID_258191276989267278,258191,Kenya,276989,267278,Type_1,Low Risk,7748.0,7875.0,85.46906114020209,2022-10-07,2022-10-14,7,0.0,0.0,0.0,Repeat Loan,0,Exorbitant,1,18.142857142857142,Moderate,2,8.971575439759016,10,4,10,4,4_7
160,ID_253047241341267278,253047,Kenya,241341,267278,Type_1,Low Risk,1800.0,1800.0,0.0,2022-08-20,2022-08-27,7,540.0,0.3,540.0,Repeat Loan,0,Normal,0,0.0,Zero,0,7.496097345175956,8,3,8,3,3_7
161,ID_262136241171267278,262136,Kenya,241171,267278,Type_1,Low Risk,1949.0,1991.0,112.36531554643405,2022-08-20,2022-08-27,7,584.7,0.3,597.0,Repeat Loan,0,Exorbitant,1,6.0,Moderate,2,7.596894438144544,8,3,8,3,3_7
162,ID_261381274383267278,261381,Kenya,274383,267278,Type_1,Low Risk,11765.0,11765.0,0.0,2022-10-04,2022-10-11,7,235.5,0.0200169995750106,235.0,Repeat Loan,0,Normal,0,0.0,Zero,0,9.3729692954244,10,4,10,4,4_7
163,ID_246091240418267278,246091,Kenya,240418,267278,Type_1,Low Risk,4595.0,4863.0,304.11938442406336,2022-08-20,2022-08-27,7,1378.5,0.3,1459.0,Repeat Loan,0,Exorbitant,1,38.285714285714285,High,3,8.489616423646003,8,3,8,3,3_7
164,ID_250416298179267278,250416,Kenya,298179,267278,Type_1,Low Risk,27859.0,28027.0,31.444057575648802,2022-11-12,2022-11-19,7,0.0,0.0,0.0,Repeat Loan,0,Exorbitant,1,24.0,Moderate,2,10.240959289490425,11,4,11,4,4_7
165,ID_255105292421267278,255105,Kenya,292421,267278,Type_1,Low Risk,6384.0,6423.0,31.854189044038666,2022-11-02,2022-11-09,7,1915.2,0.3,1927.0,Repeat Loan,0,Exorbitant,1,5.571428571428571,Moderate,2,8.767796255626598,11,4,11,4,4_7
166,ID_246467242247267278,246467,Kenya,242247,267278,Type_1,Low Risk,6639.0,6679.0,31.416091063628336,2022-08-22,2022-08-29,7,1991.7,0.3,2004.0,Repeat Loan,0,Exorbitant,1,5.714285714285714,Moderate,2,8.806873266530692,8,3,8,3,3_7
167,ID_253872289459267278,253872,Kenya,289459,267278,Type_1,Low Risk,1500.0,1545.0,156.42857142857142,2022-10-27,2022-11-03,7,450.0,0.3,464.0,Repeat Loan,0,Exorbitant,1,6.428571428571429,Moderate,2,7.343426229147367,10,4,11,4,4_7
168,ID_259588303316267278,259588,Kenya,303316,267278,Type_1,Low Risk,1078.0,1078.0,0.0,2022-11-23,2022-11-30,7,150.13,0.139267161410018,150.0,Repeat Loan,0,Normal,0,0.0,Zero,0,6.983789965258135,11,4,11,4,4_7
169,ID_251897255768267278,251897,Kenya,255768,267278,Type_1,Low Risk,3529.0,3556.0,39.89394000728656,2022-09-09,2022-09-16,7,1.73,0.0004902238594502,2.0,Repeat Loan,0,Exorbitant,1,3.857142857142857,Small,1,8.176672771948455,9,3,9,3,3_7
170,ID_14667360556267277,14667,Kenya,360556,267277,Type_9,High Risk,67200.0,77302.0,91.44915674603176,2023-11-11,2024-01-10,60,16517.15,0.245790922619047,19000.0,Repeat Loan,1,Exorbitant,1,168.36666666666667,High,3,11.255488043654255,11,4,1,4,4_60
171,ID_257955269717267278,257955,Kenya,269717,267278,Type_1,Low Risk,799.0,829.0,195.78043983550864,2022-09-28,2022-10-05,7,207.93,0.260237797246558,216.0,Repeat Loan,0,Exorbitant,1,4.285714285714286,Moderate,2,6.721425700790643,9,3,10,3,3_7
172,ID_252613302894267278,252613,Kenya,302894,267278,Type_1,Low Risk,4714.0,4728.0,15.485787017394992,2022-11-22,2022-11-29,7,1414.2,0.3,1418.0,Repeat Loan,0,Normal,0,2.0,Small,1,8.461469042643875,11,4,11,4,4_7
173,ID_243334302079267278,243334,Kenya,302079,267278,Type_1,Low Risk,2448.0,2448.0,0.0,2022-11-21,2022-11-28,7,734.4,0.3,734.0,Repeat Loan,0,Normal,0,0.0,Zero,0,7.803435056952168,11,4,11,4,4_7
174,ID_259122275568267278,259122,Kenya,275568,267278,Type_1,Low Risk,3137.0,3137.0,0.0,2022-10-05,2022-10-12,7,941.1,0.3,941.0,Repeat Loan,0,Normal,0,0.0,Zero,0,8.051340933292979,10,4,10,4,4_7
175,ID_256718228278267278,256718,Kenya,228278,267278,Type_1,Low Risk,1829.0,1829.0,0.0,2022-07-30,2022-08-06,7,548.7,0.3,549.0,Repeat Loan,0,Normal,0,0.0,Zero,0,7.512071245835466,7,3,8,3,3_7
176,ID_271384274571267278,271384,Kenya,274571,267278,Type_1,Low Risk,3160.0,3160.0,0.0,2022-10-04,2022-10-11,7,160.03,0.0506424050632911,160.0,Repeat Loan,0,Normal,0,0.0,Zero,0,8.058643712215618,10,4,10,4,4_7
177,ID_308465371534251804,308465,Kenya,371534,251804,Type_7,High Risk,10879.0,11260.0,182.61263508988483,2024-09-20,2024-09-27,7,2176.0,0.200018384042651,2252.0,Repeat Loan,0,Exorbitant,1,54.42857142857143,High,3,9.329100707697025,9,3,9,3,3_7
178,ID_248975214890267278,248975,Kenya,214890,267278,Type_1,Low Risk,51141.0,52696.0,158.54626005972284,2022-07-13,2022-07-20,7,15342.3,0.3,15809.0,Repeat Loan,0,Exorbitant,1,222.14285714285714,High,3,10.872313806912903,7,3,7,3,3_7
179,ID_253182303997267278,253182,Kenya,303997,267278,Type_1,Low Risk,435.0,435.0,0.0,2022-11-25,2022-12-02,7,130.5,0.3,131.0,Repeat Loan,0,Normal,0,0.0,Zero,0,6.077642243349034,11,4,12,4,4_7
180,ID_256554257599267278,256554,Kenya,257599,267278,Type_1,Low Risk,8758.0,9026.0,159.56023880207482,2022-09-12,2022-09-19,7,551.83,0.0630086777803151,569.0,Repeat Loan,0,Exorbitant,1,38.285714285714285,High,3,9.107975365298154,9,3,9,3,3_7
181,ID_260626232597267278,260626,Kenya,232597,267278,Type_1,Low Risk,9023.0,9078.0,31.783853960513603,2022-08-06,2022-08-13,7,2706.9,0.3,2723.0,Repeat Loan,0,Exorbitant,1,7.857142857142857,Moderate,2,9.113719333371757,8,3,8,3,3_7
182,ID_268381258194267278,268381,Kenya,258194,267278,Type_1,Low Risk,399.0,423.0,313.641245972073,2022-09-13,2022-09-20,7,119.7,0.3,127.0,Repeat Loan,0,Exorbitant,1,3.4285714285714284,Small,1,6.049733455231958,9,3,9,3,3_7
183,ID_243588221632267278,243588,Kenya,221632,267278,Type_1,Low Risk,2700.0,2799.0,191.19047619047618,2022-07-21,2022-07-28,7,810.0,0.3,840.0,Repeat Loan,0,Exorbitant,1,14.142857142857142,Moderate,2,7.937374696163295,7,3,7,3,3_7
184,ID_247393286939267278,247393,Kenya,286939,267278,Type_1,Low Risk,4224.0,4339.0,141.96090367965365,2022-10-24,2022-10-31,7,1267.2,0.3,1302.0,Repeat Loan,0,Exorbitant,1,16.428571428571427,Moderate,2,8.375629627094451,10,4,10,4,4_7
185,ID_266688252320267278,266688,Kenya,252320,267278,Type_1,Low Risk,4622.0,4622.0,0.0,2022-09-05,2022-09-12,7,1386.6,0.3,1387.0,Repeat Loan,0,Normal,0,0.0,Zero,0,8.438799123988225,9,3,9,3,3_7
186,ID_259611221992267278,259611,Kenya,221992,267278,Type_1,Low Risk,899.0,899.0,0.0,2022-07-22,2022-07-29,7,269.7,0.3,270.0,Repeat Loan,0,Normal,0,0.0,Zero,0,6.802394763324311,7,3,7,3,3_7
187,ID_253282301211267278,253282,Kenya,301211,267278,Type_1,Low Risk,7350.0,7440.0,63.84839650145773,2022-11-19,2022-11-26,7,2205.0,0.3,2232.0,Repeat Loan,0,Exorbitant,1,12.857142857142858,Moderate,2,8.914760527397261,11,4,11,4,4_7
188,ID_259984278913267278,259984,Kenya,278913,267278,Type_1,Low Risk,6706.0,6706.0,0.0,2022-10-10,2022-10-17,7,0.0,0.0,0.0,Repeat Loan,0,Normal,0,0.0,Zero,0,8.810907036099737,10,4,10,4,4_7
189,ID_262394285068267278,262394,Kenya,285068,267278,Type_1,Low Risk,2144.0,2144.0,0.0,2022-10-20,2022-10-27,7,643.2,0.3,643.0,Repeat Loan,0,Normal,0,0.0,Zero,0,7.6708948313621175,10,4,10,4,4_7
190,ID_252807245468267278,252807,Kenya,245468,267278,Type_1,Low Risk,1957.0,1971.0,37.30199284619315,2022-08-27,2022-09-03,7,587.1,0.3,591.0,Repeat Loan,0,Exorbitant,1,2.0,Small,1,7.586803535162581,8,3,9,3,3_7
191,ID_262939269776267278,262939,Kenya,269776,267278,Type_1,Low Risk,2794.0,2794.0,0.0,2022-09-28,2022-10-05,7,838.2,0.3,838.0,Repeat Loan,0,Normal,0,0.0,Zero,0,7.9355873855892,9,3,10,3,3_7
192,ID_249965257298267278,249965,Kenya,257298,267278,Type_1,Low Risk,19634.0,19910.0,73.29850550793813,2022-09-12,2022-09-19,7,5890.2,0.3,5973.0,Repeat Loan,0,Exorbitant,1,39.42857142857143,High,3,9.899027621814035,9,3,9,3,3_7
193,ID_254590288967267278,254590,Kenya,288967,267278,Type_1,Low Risk,5096.0,5096.0,0.0,2022-10-27,2022-11-03,7,1528.8,0.3,1529.0,Repeat Loan,0,Normal,0,0.0,Zero,0,8.536407410340042,10,4,11,4,4_7
194,ID_254381290126267278,254381,Kenya,290126,267278,Type_1,Low Risk,4179.0,4179.0,0.0,2022-10-29,2022-11-05,7,1253.7,0.3,1254.0,Repeat Loan,0,Normal,0,0.0,Zero,0,8.338066525518801,10,4,11,4,4_7
195,ID_254494217615267278,254494,Kenya,217615,267278,Type_1,Low Risk,4112.0,4260.0,187.67370761534187,2022-07-16,2022-07-23,7,1233.6,0.3,1278.0,Repeat Loan,0,Exorbitant,1,21.142857142857142,Moderate,2,8.357259153499912,7,3,7,3,3_7
196,ID_242125296789251804,242125,Kenya,296789,251804,Type_4,High Risk,100000.0,123366.0,92.70206521739131,2022-11-10,2023-02-10,92,26666.0,0.26666,32897.0,New Loan,0,Exorbitant,1,253.97826086956522,High,3,11.722918931674927,11,4,2,4,4_92
197,ID_260080300241267278,260080,Kenya,300241,267278,Type_1,Low Risk,6579.0,6579.0,0.0,2022-11-17,2022-11-24,7,1973.7,0.3,1974.0,Repeat Loan,0,Normal,0,0.0,Zero,0,8.791790024319363,11,4,11,4,4_7
198,ID_250466237850267278,250466,Kenya,237850,267278,Type_1,Low Risk,1890.0,1918.0,77.24867724867724,2022-08-16,2022-08-23,7,0.0,0.0,0.0,Repeat Loan,0,Exorbitant,1,4.0,Small,1,7.5595594960077,8,3,8,3,3_7
199,ID_250335266780267278,250335,Kenya,266780,267278,Type_1,Low Risk,990.0,1025.0,184.34343434343435,2022-09-24,2022-10-01,7,20.78,0.0209898989898989,22.0,Repeat Loan,0,Exorbitant,1,5.0,Moderate,2,6.933423025730715,9,3,10,3,3_7
200,ID_259970261055267278,259970,Kenya,261055,267278,Type_1,Low Risk,2390.0,2390.0,0.0,2022-09-16,2022-09-23,7,717.0,0.3,717.0,Repeat Loan,0,Normal,0,0.0,Zero,0,7.779466967458324,9,3,9,3,3_7
201,ID_245095240477267278,245095,Kenya,240477,267278,Type_1,Low Risk,2725.0,2725.0,0.0,2022-08-20,2022-08-27,7,817.5,0.3,818.0,Repeat Loan,0,Normal,0,0.0,Zero,0,7.9105906122564775,8,3,8,3,3_7
202,ID_243954287561267278,243954,Kenya,287561,267278,Type_1,Low Risk,999.0,1038.0,203.56070356070356,2022-10-24,2022-10-31,7,10.78,0.0107907907907907,11.0,Repeat Loan,0,Exorbitant,1,5.571428571428571,Moderate,2,6.946013991099227,10,4,10,4,4_7
203,ID_252472263780267278,252472,Kenya,263780,267278,Type_1,Low Risk,2377.0,2377.0,0.0,2022-09-20,2022-09-27,7,0.0,0.0,0.0,Repeat Loan,0,Normal,0,0.0,Zero,0,7.774015077250727,9,3,9,3,3_7
204,ID_240047257363267278,240047,Kenya,257363,267278,Type_1,Low Risk,4699.0,4699.0,0.0,2022-09-12,2022-09-19,7,1409.7,0.3,1410.0,Repeat Loan,0,Normal,0,0.0,Zero,0,8.45531778769815,9,3,9,3,3_7
205,ID_271076286781251804,271076,Kenya,286781,251804,Type_6,High Risk,7080.0,7222.0,104.58030669895075,2022-10-22,2022-10-29,7,1416.0,0.2,1444.0,Repeat Loan,0,Exorbitant,1,20.285714285714285,Moderate,2,8.885025658050846,10,4,10,4,4_7
