,id,customer_id,country_id,tbl_loan_id,lender_id,loan_type,total_amount,total_amount_to_repay,disbursement_date,due_date,duration,new_versus_repeat,amount_funded_by_lender,lender_portion_funded,lender_portion_to_be_repaid,target
163,ID_266990206820267278,266990,Kenya,206820,267278,Type_5,28000.0,29500.0,2022-07-04,2022-07-18,14,New Loan,3733.0,0.133321428571428,3933.0,0
164,ID_238568207367267278,238568,Kenya,207367,267278,Type_4,13000.0,13910.0,2022-07-04,2022-08-03,30,Repeat Loan,1733.0,0.133307692307692,1854.0,0
165,ID_238568207367251804,238568,Kenya,207367,251804,Type_4,13000.0,13910.0,2022-07-04,2022-08-03,30,Repeat Loan,1733.0,0.133307692307692,1854.0,0
166,ID_251644207603251804,251644,Kenya,207603,251804,Type_5,18500.0,19525.0,2022-07-05,2022-07-19,14,Repeat Loan,2466.0,0.133297297297297,2603.0,0
167,ID_251644207603267278,251644,Kenya,207603,267278,Type_5,18500.0,19525.0,2022-07-05,2022-07-19,14,Repeat Loan,2466.0,0.133297297297297,2603.0,0
168,ID_246989207899251804,246989,Kenya,207899,251804,Type_5,38000.0,40000.0,2022-07-05,2022-07-19,14,Repeat Loan,5066.0,0.133315789473684,5333.0,0
169,ID_246989207899267278,246989,Kenya,207899,267278,Type_5,38000.0,40000.0,2022-07-05,2022-07-19,14,Repeat Loan,5066.0,0.133315789473684,5333.0,0
170,ID_256578208578251804,256578,Kenya,208578,251804,Type_5,25000.0,26350.0,2022-07-06,2022-07-20,14,Repeat Loan,3333.0,0.13332,3513.0,0
171,ID_256578208578267278,256578,Kenya,208578,267278,Type_5,25000.0,26350.0,2022-07-06,2022-07-20,14,Repeat Loan,3333.0,0.13332,3513.0,0
172,ID_250523208788251804,250523,Kenya,208788,251804,Type_5,18000.0,18730.0,2022-07-06,2022-07-13,7,Repeat Loan,2400.0,0.133333333333333,2497.0,0
173,ID_250523208788267278,250523,Kenya,208788,267278,Type_5,18000.0,18730.0,2022-07-06,2022-07-13,7,Repeat Loan,2400.0,0.133333333333333,2497.0,0
174,ID_245757208830267278,245757,Kenya,208830,267278,Type_5,6500.0,6925.0,2022-07-06,2022-07-20,14,Repeat Loan,866.0,0.133230769230769,923.0,0
175,ID_245757208830251804,245757,Kenya,208830,251804,Type_5,6500.0,6925.0,2022-07-06,2022-07-20,14,Repeat Loan,866.0,0.133230769230769,923.0,0
176,ID_267352208896251804,267352,Kenya,208896,251804,Type_5,22000.0,40609.0,2022-07-06,2022-07-20,14,Repeat Loan,2933.0,0.133318181818181,5414.0,1
177,ID_267352208896267278,267352,Kenya,208896,267278,Type_5,22000.0,40609.0,2022-07-06,2022-07-20,14,Repeat Loan,2933.0,0.133318181818181,5414.0,1
178,ID_239267209105267278,239267,Kenya,209105,267278,Type_4,10000.0,10700.0,2022-07-06,2022-08-05,30,Repeat Loan,1333.0,0.1333,1426.0,0
179,ID_239267209105251804,239267,Kenya,209105,251804,Type_4,10000.0,10700.0,2022-07-06,2022-08-05,30,Repeat Loan,1333.0,0.1333,1426.0,0
180,ID_238927209109267278,238927,Kenya,209109,267278,Type_4,20000.0,21400.0,2022-07-06,2022-08-05,30,Repeat Loan,2666.0,0.1333,2853.0,0
181,ID_238927209109251804,238927,Kenya,209109,251804,Type_4,20000.0,21400.0,2022-07-06,2022-08-05,30,Repeat Loan,2666.0,0.1333,2853.0,0
182,ID_242475209142251804,242475,Kenya,209142,251804,Type_4,13000.0,13910.0,2022-07-06,2022-08-05,30,Repeat Loan,1733.0,0.133307692307692,1854.0,0
183,ID_242475209142267278,242475,Kenya,209142,267278,Type_4,13000.0,13910.0,2022-07-06,2022-08-05,30,Repeat Loan,1733.0,0.133307692307692,1854.0,0
184,ID_268568209148267278,268568,Kenya,209148,267278,Type_4,50000.0,53500.0,2022-07-06,2022-08-05,30,Repeat Loan,6666.0,0.13332,7133.0,0
185,ID_268568209148251804,268568,Kenya,209148,251804,Type_4,50000.0,53500.0,2022-07-06,2022-08-05,30,New Loan,6666.0,0.13332,7133.0,0
186,ID_239266209153267278,239266,Kenya,209153,267278,Type_4,99000.0,113850.0,2022-07-06,2022-10-04,90,Repeat Loan,13200.0,0.133333333333333,15180.0,0
187,ID_239266209153251804,239266,Kenya,209153,251804,Type_4,99000.0,113850.0,2022-07-06,2022-10-04,90,Repeat Loan,1464.63,0.0147942424242424,1684.0,0
188,ID_248673209345251804,248673,Kenya,209345,251804,Type_5,14000.0,14800.0,2022-07-07,2022-07-21,14,Repeat Loan,1866.0,0.133285714285714,1973.0,0
189,ID_248673209345267278,248673,Kenya,209345,267278,Type_5,14000.0,14800.0,2022-07-07,2022-07-21,14,Repeat Loan,1866.0,0.133285714285714,1973.0,0
190,ID_267164209374251804,267164,Kenya,209374,251804,Type_5,11000.0,11650.0,2022-07-07,2022-07-21,14,Repeat Loan,1466.0,0.133272727272727,1553.0,0
191,ID_267164209374267278,267164,Kenya,209374,267278,Type_5,11000.0,11650.0,2022-07-07,2022-07-21,14,Repeat Loan,1466.0,0.133272727272727,1553.0,0
192,ID_266767209564251804,266767,Kenya,209564,251804,Type_5,20000.0,21100.0,2022-07-07,2022-07-21,14,Repeat Loan,2666.0,0.1333,2813.0,0
193,ID_266767209564267278,266767,Kenya,209564,267278,Type_5,20000.0,21100.0,2022-07-07,2022-07-21,14,Repeat Loan,2666.0,0.1333,2813.0,0
194,ID_250359209845267278,250359,Kenya,209845,267278,Type_5,31000.0,32650.0,2022-07-07,2022-07-21,14,Repeat Loan,4133.0,0.133322580645161,4353.0,0
195,ID_250359209845251804,250359,Kenya,209845,251804,Type_5,31000.0,32650.0,2022-07-07,2022-07-21,14,Repeat Loan,4133.0,0.133322580645161,4353.0,0
196,ID_247075209917267278,247075,Kenya,209917,267278,Type_4,25000.0,26750.0,2022-07-07,2022-08-06,30,Repeat Loan,3333.0,0.13332,3566.0,0
197,ID_247075209917251804,247075,Kenya,209917,251804,Type_4,25000.0,26750.0,2022-07-07,2022-08-06,30,Repeat Loan,3333.0,0.13332,3566.0,0
198,ID_246202209919251804,246202,Kenya,209919,251804,Type_5,18000.0,19000.0,2022-07-07,2022-07-21,14,Repeat Loan,2400.0,0.133333333333333,2533.0,0
199,ID_246202209919267278,246202,Kenya,209919,267278,Type_5,18000.0,19000.0,2022-07-07,2022-07-21,14,Repeat Loan,2400.0,0.133333333333333,2533.0,0
200,ID_239697209927251804,239697,Kenya,209927,251804,Type_4,15000.0,16050.0,2022-07-07,2022-08-06,30,Repeat Loan,2000.0,0.133333333333333,2140.0,0
201,ID_239697209927267278,239697,Kenya,209927,267278,Type_4,15000.0,16050.0,2022-07-07,2022-08-06,30,Repeat Loan,2000.0,0.133333333333333,2140.0,0
202,ID_264673209931267278,264673,Kenya,209931,267278,Type_4,10000.0,10700.0,2022-07-07,2022-08-06,30,Repeat Loan,1333.0,0.1333,1426.0,0
203,ID_264673209931251804,264673,Kenya,209931,251804,Type_4,10000.0,10700.0,2022-07-07,2022-08-06,30,Repeat Loan,1333.0,0.1333,1426.0,0
204,ID_268614209941267278,268614,Kenya,209941,267278,Type_4,25000.0,28000.0,2022-07-07,2022-09-05,60,New Loan,3333.0,0.13332,3733.0,0
205,ID_268614209941251804,268614,Kenya,209941,251804,Type_4,25000.0,28000.0,2022-07-07,2022-09-05,60,Repeat Loan,3333.0,0.13332,3733.0,0
206,ID_247107210298267278,247107,Kenya,210298,267278,Type_5,17000.0,17950.0,2022-07-08,2022-07-22,14,Repeat Loan,2266.0,0.133294117647058,2393.0,0
207,ID_247107210298251804,247107,Kenya,210298,251804,Type_5,17000.0,17950.0,2022-07-08,2022-07-22,14,Repeat Loan,2266.0,0.133294117647058,2393.0,0
208,ID_246549210543267278,246549,Kenya,210543,267278,Type_5,30500.0,32125.0,2022-07-08,2022-07-22,14,Repeat Loan,4066.0,0.133311475409836,4283.0,0
209,ID_246549210543251804,246549,Kenya,210543,251804,Type_5,30500.0,32125.0,2022-07-08,2022-07-22,14,Repeat Loan,343.58,0.0112649180327868,362.0,0
210,ID_246550212274267278,246550,Kenya,212274,267278,Type_5,71000.0,74650.0,2022-07-11,2022-07-25,14,Repeat Loan,9466.0,0.133323943661971,9953.0,0
211,ID_246550212274251804,246550,Kenya,212274,251804,Type_5,71000.0,74650.0,2022-07-11,2022-07-25,14,Repeat Loan,9466.0,0.133323943661971,9953.0,0
212,ID_245537212293267278,245537,Kenya,212293,267278,Type_5,12000.0,12520.0,2022-07-11,2022-07-18,7,Repeat Loan,1600.0,0.133333333333333,1669.0,0
213,ID_245537212293251804,245537,Kenya,212293,251804,Type_5,12000.0,12520.0,2022-07-11,2022-07-18,7,Repeat Loan,1600.0,0.133333333333333,1669.0,0
214,ID_257771212294251804,257771,Kenya,212294,251804,Type_5,6000.0,6400.0,2022-07-11,2022-07-25,14,Repeat Loan,800.0,0.133333333333333,853.0,0
215,ID_257771212294267278,257771,Kenya,212294,267278,Type_5,6000.0,6400.0,2022-07-11,2022-07-25,14,Repeat Loan,800.0,0.133333333333333,853.0,0
216,ID_251616213466251804,251616,Kenya,213466,251804,Type_5,17000.0,17950.0,2022-07-12,2022-07-26,14,Repeat Loan,960.0,0.0564705882352941,1014.0,0
217,ID_251616213466267278,251616,Kenya,213466,267278,Type_5,17000.0,17950.0,2022-07-12,2022-07-26,14,Repeat Loan,3400.0,0.2,3590.0,0
218,ID_248456214321267278,248456,Kenya,214321,267278,Type_5,72000.0,75700.0,2022-07-13,2022-07-27,14,Repeat Loan,14400.0,0.2,15140.0,0
219,ID_248456214321251804,248456,Kenya,214321,251804,Type_5,72000.0,75700.0,2022-07-13,2022-07-27,14,Repeat Loan,14400.0,0.2,15140.0,0
220,ID_264463214355267278,264463,Kenya,214355,267278,Type_4,4500.0,4815.0,2022-07-13,2022-08-12,30,Repeat Loan,900.0,0.2,963.0,0
221,ID_264463214355251804,264463,Kenya,214355,251804,Type_4,4500.0,4815.0,2022-07-13,2022-08-12,30,Repeat Loan,900.0,0.2,963.0,0
222,ID_34823214415267278,34823,Kenya,214415,267278,Type_5,59000.0,62050.0,2022-07-13,2022-07-27,14,Repeat Loan,11800.0,0.2,12410.0,0
223,ID_34823214415251804,34823,Kenya,214415,251804,Type_5,59000.0,62050.0,2022-07-13,2022-07-27,14,Repeat Loan,11800.0,0.2,12410.0,0
224,ID_255901214438251804,255901,Kenya,214438,251804,Type_5,15000.0,15850.0,2022-07-13,2022-07-27,14,Repeat Loan,3000.0,0.2,3170.0,0
225,ID_255901214438267278,255901,Kenya,214438,267278,Type_5,15000.0,15850.0,2022-07-13,2022-07-27,14,Repeat Loan,3000.0,0.2,3170.0,0
226,ID_257775214710251804,257775,Kenya,214710,251804,Type_5,7000.0,7450.0,2022-07-13,2022-07-27,14,Repeat Loan,1400.0,0.2,1490.0,0
227,ID_257775214710267278,257775,Kenya,214710,267278,Type_5,7000.0,7450.0,2022-07-13,2022-07-27,14,Repeat Loan,1400.0,0.2,1490.0,0
228,ID_246898215076251804,246898,Kenya,215076,251804,Type_5,36000.0,36000.0,2022-07-13,2022-07-27,14,Repeat Loan,7200.0,0.2,7580.0,0
229,ID_246898215076267278,246898,Kenya,215076,267278,Type_5,36000.0,36000.0,2022-07-13,2022-07-27,14,Repeat Loan,7200.0,0.2,7580.0,0
230,ID_261581230162251804,261581,Kenya,230162,251804,Type_10,72927.6,74021.51,2022-08-02,2022-08-31,29,Repeat Loan,9012.0,0.12357461372649,9147.0,0
231,ID_261581230162267278,261581,Kenya,230162,267278,Type_10,72927.6,74021.51,2022-08-02,2022-08-31,29,Repeat Loan,12612.0,0.172938640514702,12801.0,0
232,ID_261840230165251804,261840,Kenya,230165,251804,Type_10,257711.3,261576.97,2022-08-02,2022-08-31,29,Repeat Loan,10585.53,0.0410751488196287,10744.0,0
233,ID_261840230165267278,261840,Kenya,230165,267278,Type_10,257711.3,261576.97,2022-08-02,2022-08-31,29,Repeat Loan,26122.46,0.101363269674244,26514.0,0
234,ID_252041230166267278,252041,Kenya,230166,267278,Type_10,130194.55,132147.47,2022-08-02,2022-08-31,29,Repeat Loan,16783.94,0.128914305552728,17036.0,0
235,ID_252041230166251804,252041,Kenya,230166,251804,Type_10,130194.55,132147.47,2022-08-02,2022-08-31,29,Repeat Loan,8837.0,0.0678753450125216,8970.0,0
236,ID_259205230220251804,259205,Kenya,230220,251804,Type_10,88459.7,89786.6,2022-08-02,2022-08-31,29,Repeat Loan,11338.46,0.128176559495453,11509.0,0
237,ID_259205230220267278,259205,Kenya,230220,267278,Type_10,88459.7,89786.6,2022-08-02,2022-08-31,29,Repeat Loan,13839.83,0.156453503685859,14047.0,0
238,ID_267312231016267278,267312,Kenya,231016,267278,Type_10,52663.3,53453.25,2022-08-03,2022-08-31,28,Repeat Loan,7019.42,0.133288646932493,7125.0,0
239,ID_267312231016251804,267312,Kenya,231016,251804,Type_10,52663.3,53453.25,2022-08-03,2022-08-31,28,Repeat Loan,5291.0,0.100468447666591,5370.0,0
240,ID_259206231025251804,259206,Kenya,231025,251804,Type_10,409894.7,416043.12,2022-08-03,2022-08-31,28,Repeat Loan,57321.66,0.13984484307799,58181.0,0
241,ID_259206231025267278,259206,Kenya,231025,267278,Type_10,409894.7,416043.12,2022-08-03,2022-08-31,28,Repeat Loan,60634.3,0.147926528447428,61544.0,0
242,ID_259843231409251804,259843,Kenya,231409,251804,Type_10,341247.2,346365.91,2022-08-03,2022-08-31,28,Repeat Loan,21566.25,0.0631983207481262,21890.0,0
243,ID_259843231409267278,259843,Kenya,231409,267278,Type_10,341247.2,346365.91,2022-08-03,2022-08-31,28,Repeat Loan,45195.0,0.132440647132049,45873.0,0
244,ID_261841231542251804,261841,Kenya,231542,251804,Type_10,260910.5,264824.16,2022-08-04,2022-08-31,27,Repeat Loan,13810.0,0.0529300277298153,14017.0,0
245,ID_261841231542267278,261841,Kenya,231542,267278,Type_10,260910.5,264824.16,2022-08-04,2022-08-31,27,Repeat Loan,24423.0,0.0936068115311572,24789.0,0
246,ID_245220235807267278,245220,Kenya,235807,267278,Type_4,100000.0,110093.0,2022-08-12,2022-11-10,90,Repeat Loan,3814.92,0.0381492,4391.0,1
247,ID_245220235807251804,245220,Kenya,235807,251804,Type_4,100000.0,110093.0,2022-08-12,2022-11-10,90,Repeat Loan,13333.0,0.13333,15345.0,1
248,ID_266807235809251804,266807,Kenya,235809,251804,Type_4,38500.0,47187.0,2022-08-12,2022-10-11,60,Repeat Loan,5133.0,0.133324675324675,6291.0,1
249,ID_266807235809267278,266807,Kenya,235809,267278,Type_4,38500.0,47187.0,2022-08-12,2022-10-11,60,Repeat Loan,5133.0,0.133324675324675,6291.0,1
250,ID_256869236945251804,256869,Kenya,236945,251804,Type_5,10500.0,11125.0,2022-08-15,2022-08-29,14,Repeat Loan,1400.0,0.133333333333333,1483.0,0
251,ID_256869236945267278,256869,Kenya,236945,267278,Type_5,10500.0,11125.0,2022-08-15,2022-08-29,14,Repeat Loan,1400.0,0.133333333333333,1483.0,0
252,ID_250493236979251804,250493,Kenya,236979,251804,Type_6,200.0,201.0,2022-08-15,2022-08-22,7,Repeat Loan,32.0,0.16,32.0,0
253,ID_250493236979267278,250493,Kenya,236979,267278,Type_6,200.0,201.0,2022-08-15,2022-08-22,7,Repeat Loan,32.0,0.16,32.0,0
254,ID_250493237212267278,250493,Kenya,237212,267278,Type_6,1920.0,2195.6,2022-08-15,2022-08-22,7,Repeat Loan,108.0,0.05625,124.0,0
255,ID_250493237212251804,250493,Kenya,237212,251804,Type_6,1920.0,2195.6,2022-08-15,2022-08-22,7,Repeat Loan,354.0,0.184375,405.0,0
256,ID_239697237865267278,239697,Kenya,237865,267278,Type_4,8000.0,8560.0,2022-08-16,2022-09-15,30,Repeat Loan,1066.0,0.13325,1141.0,0
257,ID_239697237865251804,239697,Kenya,237865,251804,Type_4,8000.0,8560.0,2022-08-16,2022-09-15,30,Repeat Loan,1066.0,0.13325,1141.0,0
258,ID_247075237866251804,247075,Kenya,237866,251804,Type_4,20000.0,21400.0,2022-08-16,2022-09-15,30,Repeat Loan,2666.0,0.1333,2853.0,0
259,ID_247075237866267278,247075,Kenya,237866,267278,Type_4,20000.0,21400.0,2022-08-16,2022-09-15,30,Repeat Loan,2666.0,0.1333,2853.0,0
260,ID_237235238276251804,237235,Kenya,238276,251804,Type_6,560.0,562.8,2022-08-17,2022-08-24,7,Repeat Loan,112.0,0.2,113.0,0
261,ID_237235238276267278,237235,Kenya,238276,267278,Type_6,560.0,562.8,2022-08-17,2022-08-24,7,Repeat Loan,112.0,0.2,113.0,0
262,ID_270513238433251804,270513,Kenya,238433,251804,Type_4,6200.0,7616.0,2022-08-17,2022-09-16,30,Repeat Loan,992.0,0.16,1219.0,1
263,ID_270513238433267278,270513,Kenya,238433,267278,Type_4,6200.0,7616.0,2022-08-17,2022-09-16,30,New Loan,992.0,0.16,1219.0,1
264,ID_244279238816267278,244279,Kenya,238816,267278,Type_5,300000.0,315100.0,2022-08-18,2022-09-01,14,Repeat Loan,48000.0,0.16,50416.0,0
265,ID_244279238816251804,244279,Kenya,238816,251804,Type_5,300000.0,315100.0,2022-08-18,2022-09-01,14,Repeat Loan,1537.02,0.0051234,1614.0,0
266,ID_256578238833267278,256578,Kenya,238833,267278,Type_5,25000.0,26350.0,2022-08-18,2022-09-01,14,Repeat Loan,4000.0,0.16,4216.0,0
267,ID_256578238833251804,256578,Kenya,238833,251804,Type_5,25000.0,26350.0,2022-08-18,2022-09-01,14,Repeat Loan,4000.0,0.16,4216.0,0
268,ID_269326239595251804,269326,Kenya,239595,251804,Type_5,13500.0,14275.0,2022-08-19,2022-09-02,14,Repeat Loan,2160.0,0.16,2284.0,0
269,ID_269326239595267278,269326,Kenya,239595,267278,Type_5,13500.0,14275.0,2022-08-19,2022-09-02,14,Repeat Loan,2160.0,0.16,2284.0,0
270,ID_244944239597267278,244944,Kenya,239597,267278,Type_5,14500.0,15325.0,2022-08-19,2022-09-02,14,Repeat Loan,2320.0,0.16,2452.0,0
271,ID_244944239597251804,244944,Kenya,239597,251804,Type_5,14500.0,15325.0,2022-08-19,2022-09-02,14,Repeat Loan,2320.0,0.16,2452.0,0
272,ID_260263239598267278,260263,Kenya,239598,267278,Type_5,5500.0,5875.0,2022-08-19,2022-09-02,14,Repeat Loan,880.0,0.16,940.0,0
273,ID_260263239598251804,260263,Kenya,239598,251804,Type_5,5500.0,5875.0,2022-08-19,2022-09-02,14,Repeat Loan,880.0,0.16,940.0,0
274,ID_248455239637251804,248455,Kenya,239637,251804,Type_5,99000.0,104050.0,2022-08-19,2022-09-02,14,Repeat Loan,2667.39,0.0269433333333333,2803.0,0
275,ID_248455239637267278,248455,Kenya,239637,267278,Type_5,99000.0,104050.0,2022-08-19,2022-09-02,14,Repeat Loan,15840.0,0.16,16648.0,0
276,ID_270614239938267278,270614,Kenya,239938,267278,Type_4,1250000.0,1703286.0,2022-09-06,2023-09-01,360,Repeat Loan,1143.37,0.0009146959999999,1558.0,1
277,ID_270614239938251804,270614,Kenya,239938,251804,Type_4,1250000.0,1703286.0,2022-09-06,2023-09-01,360,Repeat Loan,51784.02,0.0414272159999999,70562.0,1
278,ID_251285240451267278,251285,Kenya,240451,267278,Type_5,17000.0,17950.0,2022-08-20,2022-09-03,14,Repeat Loan,2720.0,0.16,2872.0,0
279,ID_251285240451251804,251285,Kenya,240451,251804,Type_5,17000.0,17950.0,2022-08-20,2022-09-03,14,Repeat Loan,2720.0,0.16,2872.0,0
280,ID_251644240529267278,251644,Kenya,240529,267278,Type_5,21000.0,22150.0,2022-08-20,2022-09-03,14,Repeat Loan,3360.0,0.16,3544.0,0
281,ID_251644240529251804,251644,Kenya,240529,251804,Type_5,21000.0,22150.0,2022-08-20,2022-09-03,14,Repeat Loan,3360.0,0.16,3544.0,0
282,ID_246550241412251804,246550,Kenya,241412,251804,Type_5,93500.0,98275.0,2022-08-22,2022-09-05,14,Repeat Loan,11942.25,0.127724598930481,12552.0,0
283,ID_246550241412267278,246550,Kenya,241412,267278,Type_5,93500.0,98275.0,2022-08-22,2022-09-05,14,Repeat Loan,14960.0,0.16,15724.0,0
284,ID_257777243148267278,257777,Kenya,243148,267278,Type_5,15650.0,16532.5,2022-08-24,2022-09-07,14,Repeat Loan,2504.0,0.16,2645.0,0
285,ID_257777243148251804,257777,Kenya,243148,251804,Type_5,15650.0,16532.5,2022-08-24,2022-09-07,14,Repeat Loan,2504.0,0.16,2645.0,0
286,ID_248456243162251804,248456,Kenya,243162,251804,Type_5,48000.0,50500.0,2022-08-24,2022-09-07,14,Repeat Loan,1010.43,0.021050625,1063.0,0
287,ID_248456243162267278,248456,Kenya,243162,267278,Type_5,48000.0,50500.0,2022-08-24,2022-09-07,14,Repeat Loan,8880.0,0.185,9343.0,0
288,ID_241795244253251804,241795,Kenya,244253,251804,Type_4,10000.0,10700.0,2022-08-25,2022-09-24,30,Repeat Loan,1600.0,0.16,1712.0,0
289,ID_241795244253267278,241795,Kenya,244253,267278,Type_4,10000.0,10700.0,2022-08-25,2022-09-24,30,Repeat Loan,1600.0,0.16,1712.0,0
290,ID_27288244266267278,27288,Kenya,244266,267278,Type_4,52000.0,55640.0,2022-08-25,2022-09-24,30,Repeat Loan,8320.0,0.16,8902.0,0
291,ID_27288244266251804,27288,Kenya,244266,251804,Type_4,52000.0,55640.0,2022-08-25,2022-09-24,30,Repeat Loan,1468.65,0.0282432692307692,1571.0,0
292,ID_265616244829251804,265616,Kenya,244829,251804,Type_6,8030.0,8318.15,2022-08-26,2022-09-02,7,Repeat Loan,1606.0,0.2,1664.0,0
293,ID_265616244829267278,265616,Kenya,244829,267278,Type_6,8030.0,8318.15,2022-08-26,2022-09-02,7,Repeat Loan,1012.83,0.126130759651307,1049.0,0
294,ID_245766246434267278,245766,Kenya,246434,267278,Type_5,5000.0,5350.0,2022-08-29,2022-09-12,14,Repeat Loan,800.0,0.16,856.0,0
295,ID_245766246434251804,245766,Kenya,246434,251804,Type_5,5000.0,5350.0,2022-08-29,2022-09-12,14,Repeat Loan,800.0,0.16,856.0,0
296,ID_269445246436267278,269445,Kenya,246436,267278,Type_5,23000.0,24250.0,2022-08-29,2022-09-12,14,Repeat Loan,3680.0,0.16,3880.0,0
297,ID_269445246436251804,269445,Kenya,246436,251804,Type_5,23000.0,24250.0,2022-08-29,2022-09-12,14,Repeat Loan,968.16,0.0420939130434782,1021.0,0
298,ID_267209247981267278,267209,Kenya,247981,267278,Type_4,17500.0,18725.0,2022-08-30,2022-09-29,30,Repeat Loan,2800.0,0.16,2996.0,0
299,ID_267209247981251804,267209,Kenya,247981,251804,Type_4,17500.0,18725.0,2022-08-30,2022-09-29,30,Repeat Loan,1280.0,0.0731428571428571,1370.0,0
300,ID_237235248157267278,237235,Kenya,248157,267278,Type_6,92.0,92.46,2022-08-30,2022-09-06,7,Repeat Loan,18.0,0.195652173913043,21.0,0
301,ID_237235248157251804,237235,Kenya,248157,251804,Type_6,92.0,92.46,2022-08-30,2022-09-06,7,Repeat Loan,18.0,0.195652173913043,21.0,0
302,ID_248158248734267278,248158,Kenya,248734,267278,Type_4,50000.0,56000.0,2022-08-31,2022-10-30,60,Repeat Loan,8000.0,0.16,8960.0,0
303,ID_248158248734251804,248158,Kenya,248734,251804,Type_4,50000.0,56000.0,2022-08-31,2022-10-30,60,Repeat Loan,129.62,0.0025924,145.0,0
304,ID_261839248985267278,261839,Kenya,248985,267278,Type_10,433956.0,440465.34,2022-09-01,2022-09-30,29,Repeat Loan,88006.0,0.202799362147314,89326.0,0
305,ID_261839248985251804,261839,Kenya,248985,251804,Type_10,433956.0,440465.34,2022-09-01,2022-09-30,29,Repeat Loan,18091.01,0.0416885813308261,18362.0,0
306,ID_249307248987267278,249307,Kenya,248987,267278,Type_5,22000.0,23200.0,2022-09-01,2022-09-15,14,Repeat Loan,3520.0,0.16,3712.0,0
307,ID_249307248987251804,249307,Kenya,248987,251804,Type_5,22000.0,23200.0,2022-09-01,2022-09-15,14,Repeat Loan,413.97,0.0188168181818181,437.0,0
308,ID_251616249221267278,251616,Kenya,249221,267278,Type_5,16000.0,16900.0,2022-09-01,2022-09-15,14,Repeat Loan,939.88,0.0587425,993.0,0
309,ID_251616249221251804,251616,Kenya,249221,251804,Type_5,16000.0,16900.0,2022-09-01,2022-09-15,14,Repeat Loan,2560.0,0.16,2704.0,0
310,ID_259205249725267278,259205,Kenya,249725,267278,Type_10,82515.85,83753.59,2022-09-01,2022-09-30,29,Repeat Loan,15892.41,0.192598270514089,16131.0,0
311,ID_259205249725251804,259205,Kenya,249725,251804,Type_10,82515.85,83753.59,2022-09-01,2022-09-30,29,Repeat Loan,11432.0,0.138543079905254,11603.0,0
